customer_id;date_diff_post;buy_post
11225539;31;1
11685685;29;0
42942959;10;1
22590301;30;1
29498664;28;1
29464977;21;1
25275696;16;1
10087535;30;1
21644961;30;0
40175465;31;1
8145825;27;1
27210987;17;1
10770665;22;1
28429362;30;0
3892350;21;1
11549139;29;1
1835448;31;1
42595732;30;0
27553288;18;0
951407;28;1
8818827;30;0
42299951;27;1
6912762;30;0
26041170;24;1
21663247;27;1
35133721;29;1
28793834;29;1
22532607;17;1
772409;30;0
12967468;25;1
30796725;30;1
22054675;30;1
22653432;30;1
23849220;26;1
7325478;25;1
28950166;30;0
11933641;31;1
43451368;21;1
22833786;26;1
13138399;27;0
2008070;30;1
8586985;25;1
18851044;8;1
19282080;21;1
11164364;23;1
36898537;25;1
11062323;19;1
27118533;28;0
11678760;31;1
25086718;30;0
16764378;35;1
24650883;31;1
985946;28;1
11093909;26;1
37861154;16;1
11625324;29;1
12046209;25;1
27029590;29;1
11003523;27;1
31363305;28;1
14050160;12;1
7292999;19;1
12458380;22;1
27973146;24;1
3643973;15;1
23922132;28;1
23294062;26;1
9901790;13;1
10281007;17;1
7362955;28;1
39989046;31;0
23014391;29;1
2680291;15;1
23340977;26;0
29105981;26;1
44955749;26;1
768588;28;1
2742858;30;1
25144328;29;1
6251191;29;1
5892485;29;1
14410954;30;1
33887252;26;1
28120205;29;0
18564195;30;1
12517320;27;1
39446626;30;1
42101588;21;1
33690235;30;1
22287676;16;1
12010225;29;1
34927076;29;1
45059513;30;0
22737669;30;1
12852764;31;0
14103511;24;1
10804275;25;1
10807382;28;1
19243017;27;1
8073248;24;1
3388677;30;1
11782770;29;1
14211701;29;1
24395755;24;1
33592214;33;1
7632187;28;0
11245009;20;1
33752383;30;1
22973123;8;1
41145053;29;1
20576182;11;1
18550316;28;0
18345830;28;1
731177;31;0
40447610;26;1
29761221;30;0
38519807;27;1
3814333;30;1
29818168;16;1
7614672;26;1
28937226;31;1
3923240;14;1
13909555;19;1
22763605;30;1
23012019;26;1
9290613;22;1
26684651;26;1
271734;29;1
28264846;29;1
18065273;28;1
18345938;30;1
29439260;26;1
12044345;23;1
23425001;31;1
24803792;20;1
19129052;30;1
25292146;29;1
27048190;28;1
6896781;30;1
1591289;27;1
9751747;30;1
27657105;27;1
19875545;18;1
31131778;30;0
23443731;21;1
25027253;23;1
22769045;13;1
39529270;26;1
23491733;27;0
34955784;31;0
8334418;29;1
42313202;26;1
23459286;11;1
27064513;33;0
12065401;29;1
1945860;28;1
868977;25;1
22384792;27;1
32850359;19;1
254970;27;1
9602177;27;1
25611180;30;1
13114036;30;1
21378351;14;1
39609802;23;1
25641388;19;1
35111001;20;1
21321583;16;1
37537094;23;0
12963658;28;1
12522770;20;1
33715447;31;1
2467950;27;1
561421;31;1
18188210;30;1
6675683;28;1
2283053;25;1
23068527;15;1
26513593;30;1
13816328;16;1
25548795;30;1
36609095;29;1
34099506;26;1
35138289;23;1
43719216;28;1
35691533;31;0
36168378;18;1
23734194;23;1
35031648;30;1
43285991;29;1
12640461;22;1
1136921;25;1
32846171;25;1
27266650;30;1
35547976;20;1
12162293;28;1
22580945;27;1
34162432;23;1
33073139;28;1
11757799;25;1
39966769;14;1
32038696;16;1
32330198;30;1
36190829;24;0
6144107;29;1
33502260;30;0
18244689;30;0
22604597;22;1
42830608;28;0
38209080;18;1
31266010;26;1
18231008;29;1
19368946;25;1
30245344;23;1
26801089;28;1
39992859;16;1
27324979;20;1
36886458;21;1
31844206;31;1
12772145;29;1
29735157;22;1
37165644;30;1
12187400;30;1
23231871;26;1
21848099;18;1
7856858;27;1
9971324;17;1
790882;24;1
21701991;29;1
10164414;24;1
29097355;30;1
25767368;28;1
17475662;8;1
28193555;16;1
7773802;14;1
5303250;26;1
24618263;26;1
20585004;24;1
283422;28;0
20996169;30;1
245477;23;1
17929122;19;1
9999598;26;1
15392817;29;1
28514591;26;1
34884181;28;0
22761931;23;1
28955026;30;1
12954440;27;1
28808986;29;1
7444660;30;1
35329556;30;0
8795682;28;0
32101148;30;1
11581414;30;1
44671200;30;1
37617642;30;1
29820019;28;1
29652669;30;0
35100221;29;1
33762942;26;1
26420431;26;0
10929342;27;1
1088564;25;1
22316134;24;1
19604804;25;1
26541249;21;1
23266339;26;1
27400498;18;1
31581802;20;1
18399713;25;1
24799788;24;1
33916149;17;1
11359896;18;1
29743165;30;0
28143108;30;0
12178646;30;1
1731072;28;1
29432683;30;1
18331479;30;0
29424247;30;1
19054552;27;1
1181059;22;1
18853058;28;0
31619146;10;1
5283449;21;1
709961;30;0
1271952;24;1
35891132;26;1
43426830;29;1
12474660;28;1
30273443;25;1
22097211;30;1
22795239;22;1
32281498;29;1
28366668;30;1
31103158;30;1
11110824;30;0
24622599;25;1
29521471;28;1
38396513;31;0
23513080;30;1
21467592;23;1
12066756;26;1
23114992;21;1
8870680;26;1
40946332;28;1
27309302;23;1
23807822;30;1
26579357;28;0
28153893;30;1
18798633;22;1
27669655;25;1
23232678;18;1
14267962;23;1
18452254;31;0
8869597;26;1
35999297;30;0
7667009;20;1
12026630;24;0
14983325;27;1
21124411;25;1
22188926;28;1
18597103;19;1
24315772;9;1
24739567;21;1
3130074;26;1
18477911;31;0
26044884;30;1
22254711;29;1
18215336;30;1
37754704;30;1
31970554;28;0
8339193;21;1
22281406;13;1
24340541;29;1
44955217;30;1
20567517;31;1
27467922;26;1
9439119;28;1
39514464;26;1
28725710;30;1
12904139;30;1
21587252;16;1
13183626;15;1
29191310;30;0
24829808;20;1
4416089;18;1
39691506;23;1
31784732;28;0
9646921;24;1
40267407;25;1
23108930;31;1
7836511;27;1
6929910;14;1
36890101;28;1
12248530;24;1
18674705;31;1
6725668;30;1
22908139;23;1
21131101;29;0
18993170;30;1
45648710;29;0
21029345;25;1
9679048;26;1
218615;25;1
22195535;21;1
30548389;23;1
8813685;9;1
29338568;17;1
23344014;15;1
26043193;27;0
18911400;26;1
41084920;30;1
11962937;26;1
26454253;18;1
25876528;23;1
19902190;27;1
38282355;30;0
11055063;29;1
10133699;30;1
13160672;26;1
11887663;25;0
10896349;26;1
3164375;19;1
37858562;31;0
40656164;29;0
7063712;24;1
7286700;22;1
21526639;29;1
38773579;32;1
8305830;18;1
624265;25;1
32435339;23;1
2040630;31;1
19244863;30;1
23381008;24;1
43680161;22;1
21383763;25;1
6663463;24;1
10038011;26;1
1528024;22;1
30052613;11;1
12011684;11;1
8398456;29;1
36291600;30;1
2758676;28;1
134577;31;0
2126169;25;1
12185070;27;1
3798573;22;1
28311880;29;0
24470588;30;0
11665037;26;1
37653255;30;0
7261231;30;1
2231656;29;1
35397245;23;1
965254;30;1
12716862;30;1
22207604;31;1
10162416;25;1
18878554;31;1
18716971;31;1
3006940;29;1
12546113;31;1
29039779;30;1
28549739;30;1
22102850;20;1
25813346;26;1
6213304;23;1
21824482;31;1
24012303;29;1
6203971;21;1
27183693;30;1
26581862;30;0
42086491;30;1
26582431;24;1
4777911;19;1
35757681;26;1
22254670;25;1
2474354;30;0
9892103;12;1
28226999;28;1
6924337;31;1
37734083;28;1
10034264;26;1
22731405;30;0
950139;20;1
2999321;30;1
21811105;30;1
744174;23;1
8685653;30;1
18247640;22;1
37980621;28;1
29927929;31;0
438166;26;1
9966923;24;1
524344;29;1
18394278;30;0
33557487;30;0
28810374;27;1
11031563;28;1
18090723;25;1
23116193;19;1
18716032;26;0
23655840;27;1
14608843;26;1
8713618;17;1
45121981;34;1
9735275;24;1
23776620;30;1
24638200;27;1
29709648;28;1
6007242;13;1
7446099;24;1
29415958;23;1
8757721;28;1
36696781;26;1
24181823;29;1
45860887;30;0
25860125;30;1
1579704;23;1
23401060;30;1
21811697;31;1
27504258;29;1
42877999;19;1
6717346;28;1
977818;18;1
425877;29;1
18577129;30;1
19820703;21;1
19455486;29;1
23474539;31;0
21834635;21;1
11560001;21;1
527691;27;0
32437364;29;1
28385647;30;1
33392637;21;1
5685623;30;1
42407630;25;1
26403373;15;1
222763;30;0
33648989;32;1
13144395;27;1
36771603;27;1
8474869;20;1
33962322;30;0
1012596;24;1
6774013;23;1
29543205;16;1
12978108;30;1
9689074;21;1
13855615;13;1
17885834;31;1
236089;17;1
45916404;29;0
23093237;30;1
19030030;28;1
11126020;23;1
11584191;21;1
37033777;31;1
11198326;29;1
12226572;30;0
4141547;25;1
13155716;24;1
21395168;31;0
22567793;34;1
6939863;27;1
6299957;31;0
44439615;25;1
22170321;29;0
12692130;14;1
9277765;18;1
32324729;30;1
37355000;27;1
19866095;21;1
25950223;29;0
8611153;13;1
2590990;27;1
23538181;20;1
23553159;29;1
28914037;26;1
8867749;30;1
18541893;25;1
21195527;15;1
6120624;23;1
34554401;26;1
25259330;21;1
23010150;30;1
6061569;30;0
23213227;30;0
28511082;29;0
38170187;16;1
35453143;29;0
25414769;16;1
30261643;28;1
11682341;30;1
1411149;29;1
22355635;29;1
35442934;29;1
11619695;30;0
10866324;31;0
17809758;28;1
18963409;14;1
37174012;27;1
11888348;21;1
22328881;30;1
27222497;29;1
19265619;30;0
22055804;30;1
30003162;26;1
4393354;24;1
571431;26;1
30659240;25;1
28059467;30;0
11216741;28;1
18495316;29;1
8555993;21;1
10172191;30;1
9887831;32;1
28330917;26;1
26894646;30;0
37052349;29;1
4655034;12;1
12179900;23;1
18736338;30;0
10782766;21;1
21062339;30;1
28973593;27;1
8196741;30;0
26501892;29;0
30869963;25;1
11754138;25;1
38451392;29;0
37780609;29;0
14047788;31;0
7766486;29;0
25445532;26;1
8291520;21;1
21585099;29;1
19802235;15;1
28158475;29;1
10840007;30;1
12437812;29;1
18596277;21;1
21497673;30;0
33159796;30;1
38570954;30;0
45291274;32;0
23118349;26;1
37314514;30;0
21544454;25;1
37132628;24;1
12972684;27;1
2493462;25;1
1627393;16;1
19050070;31;0
32907539;19;1
5278154;31;1
29054065;19;1
40197458;25;1
18825769;27;1
5728205;30;0
29752197;29;0
22872342;28;1
7885194;16;1
39746409;28;1
26881886;18;1
33777054;31;1
29409553;30;1
13880063;23;1
35544197;30;0
36874069;30;0
17812013;24;1
33229801;31;0
24680245;19;1
612944;30;1
8336221;28;1
1149549;28;1
18506297;23;1
7342696;29;1
9932018;24;1
25768663;25;0
38886487;13;1
5933276;24;1
30100478;30;1
35946283;26;1
20033206;29;1
1979061;18;1
30303328;30;1
8485995;30;1
28043714;29;1
6032968;30;1
21550299;30;0
20977089;30;1
21260324;27;1
18925783;30;1
28565183;28;1
27184647;30;1
2176277;28;1
27866065;23;1
27893564;28;1
18276468;11;1
29439727;26;1
6211159;30;1
36021051;11;1
29412363;30;0
27515158;23;1
8648823;21;1
22728099;19;1
1641293;21;1
28370912;30;1
8154057;21;1
32995967;26;1
13250645;18;1
12866170;30;1
7576027;24;1
18386234;27;1
8005988;29;0
11034006;29;1
7901959;29;0
10065000;30;1
21124137;8;1
1775483;27;1
1760266;30;1
42954634;30;1
37741717;29;1
18463947;29;1
12919174;29;1
42467646;28;1
22972571;23;1
27545516;29;1
39226333;30;1
27883546;15;1
19166840;24;1
19067892;10;1
11655012;26;1
22961090;29;1
28921277;26;1
35964205;26;1
33955637;30;1
10826423;32;0
37346167;26;1
10747796;23;1
38935516;25;1
8683076;30;0
1931342;30;0
1699461;32;0
22965327;21;0
18543409;30;1
38995217;31;0
20988762;30;1
1825722;29;1
1560892;30;1
25195834;18;1
1734778;26;1
30176884;21;1
21243795;30;1
21857537;25;1
1914437;30;1
24336995;26;1
8668750;29;0
39678563;21;1
1953613;21;1
26797963;31;1
40738501;30;1
12350826;30;0
7780916;23;1
27209443;29;0
8816070;30;0
22553037;13;1
1434253;24;1
24413378;13;1
8655280;29;1
29822140;22;1
23187877;27;1
8204661;19;1
12455807;30;1
5938547;17;1
26004639;30;1
19187895;33;1
26355484;29;0
27907872;30;1
7681529;27;1
26748531;27;1
28025725;28;1
11517237;30;0
40473004;29;0
38518620;30;0
29234542;29;1
20153228;29;1
36695335;31;1
23780436;29;1
23934084;25;1
32006504;20;1
12745378;20;1
24013387;19;1
34684450;29;1
23659240;22;1
28848356;21;1
21184517;25;1
9689611;31;0
267236;14;1
4226898;29;1
11792361;30;1
12339388;23;1
26375641;29;0
10024314;31;1
18060948;14;1
32259205;29;0
1408007;30;0
14657068;22;1
29458857;29;1
21839320;22;1
27337839;31;0
12183527;33;1
8143159;27;1
18836206;30;1
18333526;26;1
42114242;27;1
9593052;28;1
8020528;28;1
40530700;30;1
41731340;34;1
17955591;28;1
33371685;23;1
23512502;30;1
27894087;24;1
35291412;24;1
23377429;30;1
21877837;30;1
18682435;29;1
28698616;26;1
41378426;30;1
25514655;28;0
21695447;27;0
18595778;25;1
26431964;28;0
12392230;30;1
36341488;29;1
19658506;23;1
36035472;27;0
23075005;20;1
17847776;29;1
37142654;27;1
23936600;23;1
6385026;27;1
27519123;29;1
19263035;12;1
9602104;29;0
4031447;25;1
20373658;13;1
27720634;16;1
35293011;30;1
485703;15;1
35153792;18;1
28893054;29;1
21605727;26;1
588662;25;1
7212839;30;0
29114477;20;1
26011077;22;1
22264383;13;1
17813249;22;1
426990;30;0
35376947;27;1
13918028;29;1
3621383;31;1
25278295;26;1
25547704;28;0
18617381;30;1
28799540;13;1
11609555;25;1
21159009;29;1
28094398;29;0
28731064;26;1
25518203;28;1
22633415;24;1
34850658;29;1
26417839;30;1
20781607;22;1
24180571;31;1
29045005;13;1
34750809;30;1
25340873;29;1
19322286;31;1
28719733;25;1
22165624;20;1
8771266;24;1
22847436;29;1
21500551;17;1
11055109;28;1
295140;29;1
1238894;27;1
1683923;23;1
8419540;18;1
8563085;29;1
6237118;21;1
4268828;25;1
30706455;30;1
17868486;31;0
6417600;30;1
24778402;30;1
21807553;30;1
7211083;17;1
26624854;18;1
37211775;29;1
18695189;28;1
11931005;10;1
8608255;28;1
28255151;31;1
26271740;18;1
25797620;30;1
19238246;30;0
25943822;30;1
33325034;30;0
7309031;30;1
27897839;26;1
3682469;20;1
30875208;30;1
19373260;29;1
33700739;21;1
23346470;20;1
7433040;30;1
1463493;30;0
37602854;21;1
10350974;27;1
900796;29;1
7389538;16;1
24051032;18;1
27844788;20;1
1104558;27;1
10186065;14;1
29349590;17;1
12782846;31;1
23828892;30;0
6471823;18;1
8591935;19;1
7343544;11;1
34914277;29;1
783276;14;1
27427948;25;1
23180407;29;1
8305624;15;1
26859332;29;1
11649945;26;1
36633278;25;1
11179685;26;1
23496647;29;1
37152673;24;1
27736066;20;1
12548582;24;1
9930151;18;1
23098720;30;1
7941953;25;1
26257257;30;1
9938202;22;1
28983911;25;1
33742568;30;1
27325973;28;0
7558970;11;1
19479064;20;1
5865271;30;0
8577533;24;1
38685520;10;1
17813080;20;1
21937262;30;1
36157737;30;0
7375307;30;1
29606887;28;1
25259097;29;1
8776357;15;1
18732024;28;0
17981996;19;1
8669581;28;1
2027439;23;1
26391184;29;1
28269636;26;1
609526;23;1
12691888;30;1
2053421;17;1
278934;30;0
40158685;17;1
18715024;30;0
11233110;25;1
18635339;18;1
33208046;30;1
876584;27;1
28163789;23;1
10730357;28;1
24355812;28;1
18621656;30;1
19373209;27;1
9585782;26;1
8647155;34;1
18218631;19;1
13968319;29;1
25658500;30;0
29452922;18;1
19395643;30;1
31157260;29;0
5088345;20;1
23168320;30;1
40656411;29;0
34920543;29;1
18107179;28;1
22458707;28;1
8848582;29;1
29242764;28;1
6020532;28;1
551035;33;1
6682182;30;0
22123647;30;1
30827455;29;1
26266534;27;1
36297881;27;1
21320018;29;1
26808174;31;1
3915386;20;1
41588904;26;1
1714969;31;1
25981931;21;1
419931;24;1
37872513;29;1
28990878;20;1
13908773;26;1
16390440;29;0
24220310;20;1
29914209;25;1
18792699;26;1
24687493;31;1
8279674;27;1
36449620;25;1
12507280;30;1
34490172;21;1
29442489;30;1
37798391;9;1
12108566;23;1
285832;30;0
5120856;25;1
39859070;31;1
31843558;29;1
1029358;19;1
3563872;29;1
1637505;30;0
34364403;30;0
7711145;22;1
29852355;29;1
7218523;21;1
34702386;30;1
33668323;30;1
33489278;30;1
8355462;26;1
6799039;30;0
9192295;27;1
21533841;13;1
9867570;30;0
21099622;30;1
23589846;24;1
9552029;26;1
32326434;26;1
26854106;26;1
38052181;28;1
11217446;30;1
26967452;26;1
39386345;22;1
19653268;30;1
27162896;26;1
39800970;30;0
23055508;24;1
22564956;26;1
2011926;27;1
28229665;23;1
26161875;14;1
1520166;25;1
43416059;30;0
18100680;30;1
29479615;22;1
19615436;30;1
26296902;20;1
21397608;30;1
23121960;30;0
26532213;24;1
17908150;22;1
23192723;31;1
1262197;31;0
29197339;30;0
36689537;28;1
18902041;28;1
9785264;29;1
30067940;26;1
3668888;30;1
7974762;29;0
42218170;14;1
24089891;30;1
2708618;18;1
22979921;19;1
21400729;31;1
34068900;18;1
8842392;15;1
30247499;30;0
36484899;29;1
29707691;29;0
31996466;27;1
8576311;21;1
19286030;20;1
432876;30;0
26576235;28;1
23836559;17;1
32603490;30;0
19200968;30;0
12082395;30;1
42238755;18;1
28716543;29;0
23121247;28;1
7785673;21;1
8161632;32;1
20696454;18;1
29509601;28;1
2508371;24;1
5670208;29;1
39920122;30;1
37872528;25;1
11689824;13;1
39840171;29;1
37064947;28;1
33024742;30;1
28252942;21;1
14028317;22;1
4435557;30;1
18249629;30;0
23985900;11;1
31885008;31;1
42748281;31;1
12026346;29;1
28440005;10;1
25678012;26;0
29753672;18;1
8828785;29;1
14045092;26;1
22848628;29;1
24060950;28;1
24496933;18;1
38430392;23;1
12336259;10;1
24395964;28;1
7851389;30;0
12210462;21;1
28517866;24;1
41763791;21;1
21860680;30;1
26297722;19;1
5732578;25;1
10791914;24;1
22042029;30;0
33125109;28;0
23871791;31;1
11166396;17;1
28809753;20;1
18986499;26;1
6234101;26;1
36416375;30;0
30783181;20;1
24726075;23;1
21125068;30;1
27671269;31;1
4191232;28;1
30139574;28;1
3160906;28;1
26882211;30;1
8490782;30;0
34669930;21;1
39237969;29;1
21010477;25;1
23518927;31;1
9607879;30;1
20042671;30;1
1562366;28;1
22713138;25;1
24010540;30;0
18072316;29;1
1554438;26;1
23136179;30;1
24728634;23;1
11990180;20;1
398326;21;1
870872;29;1
471454;29;1
14058152;27;1
26167563;28;1
23450679;30;0
9802481;26;1
32014184;31;1
27505396;23;1
19095617;17;1
28005358;29;0
3399576;32;0
1835979;25;1
21365712;28;1
36965741;29;1
7578553;27;1
18018353;29;0
21913061;20;1
29066845;30;0
32782230;30;1
9543014;25;1
34401570;29;0
29576289;24;1
19144602;24;1
9584380;26;1
7385092;21;1
9879150;28;0
9860246;15;1
19034011;31;0
2467545;30;1
26353552;26;1
20049070;29;0
35640949;11;1
21969216;21;1
11951641;25;1
23648380;20;1
21019290;30;0
14393067;24;1
38209616;24;1
35513835;26;1
22358292;27;1
29561907;30;0
12581708;20;1
1112559;17;1
11968306;23;1
19451831;31;1
10949853;29;1
18834575;31;1
6173932;23;1
12462450;20;1
24650964;29;1
11970448;21;1
17858914;21;1
28544678;31;1
26194371;13;1
9764704;24;1
28727012;31;1
28863145;13;1
40693490;26;1
23367765;19;1
6549561;21;1
21582697;25;1
1380889;30;0
2053816;21;1
9566594;25;1
36067950;31;0
12020544;29;1
31408739;31;1
11930193;28;1
12050217;31;1
10960754;28;1
30064262;30;0
40554092;30;1
18087915;22;1
12429581;31;1
614762;28;1
2073146;29;1
8416678;24;1
27628301;18;1
38014451;20;1
34583124;26;1
43459865;28;1
34153111;27;1
24929380;30;0
22709165;24;1
22028705;28;1
22744675;21;1
35216644;30;0
36578097;30;1
25440439;31;1
26713996;12;1
38364655;27;1
26479645;16;1
41158141;16;1
21553193;21;1
28143705;28;1
28227075;30;1
22667821;30;0
26746375;29;0
18800987;30;0
18180957;28;1
29978232;19;1
25670438;29;1
12975355;12;1
26027498;27;1
7130448;28;1
10293088;29;1
6671043;29;1
581642;28;1
8025333;7;1
27586837;30;1
39339440;27;1
33533195;32;0
27544509;30;1
26037633;29;1
28456427;30;0
27850664;29;1
37371153;30;1
15557663;18;1
23495265;24;1
23873873;29;1
8777412;30;1
36793336;30;1
22650157;27;0
6260890;26;1
21164530;30;0
41498386;22;1
32959725;28;0
12400064;30;0
1416642;30;0
38973550;29;0
23055112;20;1
28967614;32;1
23464952;7;1
11027604;31;0
28755981;31;1
6527229;28;0
30270957;26;1
5757527;27;1
21723850;31;0
17509277;19;1
28880944;27;1
22720519;25;1
44148775;29;1
25339599;27;0
6291990;30;1
20693314;21;1
1868368;28;1
11955123;23;1
21056592;27;1
19064464;20;1
19674167;27;1
22371815;29;1
23987224;27;1
28692056;31;0
30300739;21;1
18912671;25;0
31453687;26;0
13844526;29;1
8470815;31;1
17971005;22;1
13988877;10;1
28313734;27;1
6582927;25;1
261324;20;1
11916027;30;1
10755948;29;1
22940541;28;0
19471643;26;0
18076290;23;1
26089237;25;1
29225942;21;1
22607289;20;1
2620905;22;1
30301704;30;0
11603813;22;1
27211760;26;1
33274937;15;1
35475118;30;0
21735237;29;0
36272659;29;1
27992404;30;1
13822787;28;1
8620400;18;1
29655977;23;1
21846866;18;1
7975834;18;1
10830907;29;1
39475921;29;0
18813283;25;1
24051535;29;1
25469161;26;1
22564142;23;1
7306143;29;0
18319983;29;0
23315474;30;0
264254;15;1
12600440;20;1
32072631;29;0
8675131;30;0
2906623;20;1
36345825;27;1
11747675;16;1
11929528;24;1
21607597;30;0
26926102;29;1
3458460;31;1
36226441;30;1
9820603;30;1
18474375;30;1
985287;22;1
11934728;25;1
17931950;25;1
25692793;27;1
4110557;23;1
18562946;30;1
8663867;27;1
19064156;26;1
14052546;21;1
4616751;18;1
21367966;15;1
19186907;15;1
37394716;31;1
33596996;34;0
14023974;29;1
22906193;24;1
5863888;32;1
30225234;30;1
32778430;31;1
24518651;29;1
14356018;22;1
638401;18;1
1859694;30;1
24289661;29;0
23210567;26;1
14150450;21;1
21573529;28;1
21894227;27;1
18619806;28;1
21030197;30;0
22260112;17;1
36155978;28;1
25844202;30;0
38625286;18;1
823643;30;1
17779366;23;1
18074694;26;1
27852634;30;0
3253475;23;1
44326499;29;1
37924795;19;1
11427099;28;1
434528;25;1
12112418;29;1
9837059;29;0
12045828;14;1
19220779;29;1
20418591;17;1
25817351;30;1
18621113;14;1
18463297;24;1
32483415;27;1
22749917;23;1
11202736;25;1
9716151;19;1
6967243;29;1
26325137;29;0
45116524;22;1
28263172;27;1
1765683;28;0
1946347;10;1
19282056;29;1
17761018;28;1
40223673;30;1
18291305;28;1
28586934;27;1
19188769;29;1
27818671;30;1
31638949;34;1
12193020;26;1
24496120;19;1
1402424;16;1
35549730;37;1
13227617;25;1
35165408;24;1
34289536;18;1
35117383;26;1
22607080;27;1
6702747;31;1
24953680;30;1
1363432;23;1
29172146;9;1
6603745;26;1
21470637;30;1
12810753;30;0
38919087;31;1
3680750;19;1
28865289;21;1
6761599;28;1
9488440;26;1
39519456;30;1
10545314;29;0
22169229;28;1
45041150;30;1
11751590;29;0
5718985;31;1
8436979;28;1
12701461;26;1
27729957;29;0
26875003;30;1
21837330;31;1
39760222;13;1
43310273;30;0
37940416;29;0
27891656;30;1
26611462;26;1
10016323;28;0
7073212;26;1
10808524;28;1
25823747;21;1
8339112;25;1
6954157;23;1
7790071;23;1
24698881;27;1
7958629;23;1
45272485;28;0
40722644;30;0
36412376;30;1
26348769;20;1
21557444;27;1
35482169;28;1
11213875;23;1
21088489;28;1
29087834;26;1
6131758;30;1
28202951;21;1
22966158;28;1
22401275;30;0
657252;24;1
26106450;30;0
9743062;20;1
994901;28;1
30526507;26;1
9601787;21;1
22537362;23;1
17900621;16;1
32800329;32;0
927516;26;1
1804068;30;0
6896249;29;1
25555268;29;0
11949295;22;1
25832340;24;0
18320470;30;1
21275459;30;1
21516135;21;1
23010234;17;1
1819156;26;1
21439709;23;1
1627506;30;1
21854908;18;1
36827858;12;1
675576;12;1
43080192;28;1
12748125;31;0
20986092;12;1
18307412;30;1
5854695;26;1
32522047;29;1
30887828;30;1
28140590;21;1
2905185;30;0
37963411;28;0
25763441;29;0
30068094;28;1
38157833;31;1
43000134;27;1
21093743;21;1
23120747;27;1
767010;21;1
28134961;29;1
44059831;30;1
22793574;16;1
1559561;20;1
33628812;28;1
28126469;29;1
249656;24;1
20533299;29;1
10940098;32;1
6385167;24;1
30285699;27;1
28680291;8;1
9781815;30;0
28309157;21;1
31347264;29;1
20966830;29;1
2339478;20;1
25849668;18;1
39799527;30;1
36592535;30;1
27658113;28;0
636294;23;1
22464780;24;1
19412548;30;1
2918691;30;0
20565746;20;1
24724564;29;1
2106017;25;1
36444946;14;1
18476637;14;1
8606298;23;1
21358256;23;1
29111528;21;1
18441858;29;1
2128084;28;1
22821942;25;1
36451934;30;1
12226039;27;1
4262987;21;1
19323693;29;1
8445248;29;0
15820799;30;0
35724880;11;1
22155386;29;0
29201038;28;1
18375926;28;1
35888166;21;1
6341872;30;1
34091574;31;1
27182740;30;0
28515237;29;0
18586701;27;1
21094490;31;1
21541226;19;1
608267;25;1
21865223;16;1
28096865;28;1
40126858;28;0
2267693;29;1
37220364;27;1
1187922;26;1
9910280;25;1
39583661;29;1
17911282;29;1
28772696;29;1
27241041;30;1
10823141;19;1
33215484;31;1
21671160;29;1
5948922;28;1
34356573;30;1
17897972;19;1
22854731;28;0
21090219;23;1
19094616;29;1
6699488;23;1
5629644;32;1
45099212;28;1
10074791;28;1
12242139;20;1
24071406;25;1
21819888;30;1
25107074;21;1
36204776;19;1
35912386;29;1
8739233;30;1
28960307;15;1
43551862;20;1
12039681;25;0
23892152;29;1
827195;28;0
25786445;28;1
18488556;30;1
10906705;30;1
17883982;29;1
13007294;14;1
12254889;15;1
30295358;24;1
18651245;22;1
22456658;26;1
27868156;15;1
12766734;27;1
3746534;19;1
10913309;30;0
29962113;20;1
3936135;29;1
32607339;24;1
23021126;28;1
21490651;30;0
21011065;27;1
21734747;19;1
22882298;30;0
10851579;13;1
6724627;25;1
27207873;27;1
21401786;28;1
517412;24;0
19470364;18;1
29403622;33;1
25421140;12;1
23493934;16;1
29640629;27;1
20166565;29;1
17897789;15;1
22490488;27;1
34809172;24;1
13280192;31;0
22762425;28;1
21102374;30;1
37927778;18;1
7004910;29;1
8819438;31;0
28708425;30;0
27340110;27;1
24038779;28;0
45387771;30;0
11717087;30;1
24970430;30;1
11675156;29;1
29312904;23;1
24805928;26;1
23646512;28;1
24663122;29;1
12583821;19;1
22669560;30;1
24188389;21;1
6377794;24;1
40509029;29;1
35733924;30;0
38493544;31;1
1121632;20;1
6963651;20;1
36046002;30;0
18970576;28;0
7906276;29;1
42676096;30;1
21052006;30;0
27597364;21;1
34797851;29;1
36555926;25;1
35098478;17;1
15259866;25;1
21880296;24;1
37844832;31;1
1335589;30;1
23855152;27;1
1417264;30;1
22307869;28;1
24925328;30;1
11529762;23;1
6193322;24;0
9882545;28;1
30089821;23;1
42401422;29;1
24872085;22;1
20949906;21;1
35656311;29;0
24750652;29;1
33948298;29;1
18917794;17;1
20113980;30;1
12768663;27;1
21367658;22;1
9287277;30;1
38397271;20;1
26055595;22;1
35532000;30;1
23987322;30;1
15810768;21;1
30069048;28;1
27494083;27;1
29491159;30;1
27835177;23;1
17296287;24;1
35333489;28;1
43610179;26;1
21482163;30;0
5664454;30;1
12543524;30;0
19090928;30;0
24831240;29;1
12199936;28;1
7660439;28;1
7620838;20;1
28430192;28;1
3681450;20;1
6896989;26;1
24703295;24;0
365148;30;1
34237780;29;1
19086624;20;1
32569100;30;1
23451460;24;1
21595768;17;1
24637873;30;1
12952119;26;1
12821767;29;1
11645779;29;1
28736232;27;1
8650453;30;1
11991803;25;1
16278766;18;1
26903055;30;0
23833115;29;0
6074831;18;1
10065683;29;1
45020929;28;0
7108900;29;1
